STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,15.0,,,
2.0,Chăn nuôi 7620105,15.0,,,
3.0,Công nghệ chế biến lâm sản 7540301,17.0,,,
4.0,Công nghệ sinh học 7420201,15.0,,,
5.0,Kế toán 7340301,15.0,,,
6.0,Khoa học môi trường 7440301,15.0,,,
7.0,Khoa học cây trồng 7620110,15.0,,,
8.0,Kinh tế 7310101,15.0,,,
9.0,Kỹ thuật xây dựng 7580201,17.0,,,
10.0,Lâm sinh 7620205,15.0,,,
11.0,Quản lý đất đai 7850103,15.0,,,
12.0,Quản trị doanh nghiệp 7340101,15.0,,,
13.0,Quản lý tài nguyên và môi trường 7850101,15.0,,,
14.0,Quản lý tài nguyên rừng 7620211,15.0,,,
15.0,Thiết kế nội thất 7210405,17.0,,,
16.0,Thú y 7640101,15.0,,,
