STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Hệ thống thông tin 7340405,13.0,,,
2.0,Hệ thống thông tin quản lý (chất lượng cao) 7340405CL,13.0,,,
3.0,Kế toán 7340301,15.5,,,
4.0,Kiểm toán 7340302,15.5,,,
5.0,Kiểm toán (chất lượng cao) 7340302CL,15.5,,,
6.0,Kinh doanh nông nghiệp 7620114,13.0,,,
7.0,Kinh tế (chất lượng cao) 7310101CL,13.0,,,
8.0,Kinh tế chính trị 7310102,13.0,,,
9.0,Kinh tế nông nghiệp 7620115,13.0,,,
10.0,Kinh doanh thương mại 7340121,14.5,,,
11.0,Kinh tế 7310101,13.0,,,
12.0,Marketing (dạy bằng tiếng Anh) 7340115,16.5,,,
13.0,Quản trị kinh doanh (liên kết) 7349002,13.0,,,
14.0,Quản trị doanh nghiệp 7340101,16.5,,,
15.0,Quản trị nhân lực 7340404,16.5,,,
16.0,Quản trị kinh doanh (chất lượng cao) 7340101CL,14.5,,,
17.0,Song ngành Kinh tế - Tài chính 7903124,13.0,,,
18.0,Tài chính - Ngân hàng (chất lượng cao) 7340201CL,14.5,,,
19.0,Tài chính – Ngân hàng 7340201,14.5,,,
20.0,Tài chính - Ngân hàng (liên kết) 7349001,13.0,,,
21.0,Thống kê kinh tế 7310107,13.0,,,
22.0,Thương mại điện tử 7340122,14.5,,,
