STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,14.0,"A00, A01, D01, D10",,
2.0,Công nghệ kỹ thuật ô tô 7510205,14.0,"A00, A01, C01, D01",,
3.0,"Công nghệ kỹ thuật điện, điện tử 7510301",14.0,"A00, A01, C01, D01",,
4.0,Dược học 7720201,21.0,"A00, B00, D07",,
5.0,Kế toán 7340301,14.0,"A00, A01, D01, D10",,
6.0,Kỹ thuật phần mềm 7480103,14.0,"A00, A01, D01, D10",,
7.0,Logistics và Quản lý chuỗi cung ứng 7510605,14.0,"A00, A01, C01, D01",,
8.0,Marketing 7340115,14.0,"A00, A01, C01, D01",,
9.0,Ngành Luật 7380101,14.0,"A00, A01, C00, D01",,
10.0,Ngôn ngữ Hàn Quốc 7220210,14.0,"C00, D01, D10, D66",,
11.0,Ngôn ngữ Anh 7220201,14.0,"C00, D01, D08, D10",,
12.0,Quản trị nhà hàng và dịch vụ ăn uống 7810202,14.0,"A00, A01, C00, D01",,
13.0,Quản trị Kinh doanh 7340101,14.0,"A00, A01, C01, D01",,
14.0,Quản trị văn phòng 7340406,14.0,"A00, A01, C03, D01",,
15.0,Quan hệ công chúng 7320108,14.0,"A01, A10, C00, D01",,
16.0,Tài chính – Ngân hàng 7340201,14.0,"A01, A10, C04, D01",,
17.0,Thương mại điện tử 7340122,14.0,"A00, A01, C01, D01",,
