STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,,,,
2.0,Chăn nuôi 7620105,,,,
3.0,Công nghệ thông tin 7480201,,,,
4.0,Giáo dục Tiểu học 51140202,,,,
5.0,Giáo dục Tiểu học 7140202,,,,
6.0,Giáo dục Mầm non 51140201,,,,
7.0,Giáo dục Thể chất 7140206,,,,
8.0,Giáo dục Mầm non 7140201,,,,
9.0,Giáo dục Chính trị 7140205,,,,
10.0,Kế toán 7340301,,,,
11.0,Lâm sinh 7620205,,,,
12.0,Nông học 7620109,,,,
13.0,Quản trị doanh nghiệp 7340101,,,,
14.0,Quản trị dịch vụ du lịch và lữ hành 7810103,,,,
15.0,Quản lý tài nguyên và môi trường 7850101,,,,
16.0,Sư phạm Ngữ văn 7140217,,,,
17.0,Sư phạm Địa lý 7140219,,,,
18.0,Sư phạm Toán học 7140209,,,,
19.0,Sư phạm Vật lý 7140211,,,,
20.0,Sư phạm Lịch sử 7140218,,,,
21.0,Sư phạm Tiếng Anh 7140231,,,,
22.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,,,,
23.0,Sư phạm Sinh học 7140213,,,,
24.0,Sư phạm Hóa học 7140212,,,,
