STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,19.0,,,
2.0,Khai thác vận tải 7840101,21.5,,,
3.0,Khoa học Hàng hải: Điều khiển tàu biển (Hệ Đại học chất lượng cao) 7840106101H,,,,
4.0,Kinh tế vận tải (Hệ Đại học chất lượng cao) 7840104H,16.0,,,
5.0,Kinh tế xây dựng (Hệ Đại học chất lượng cao) 7580301H,,,,
6.0,Kinh tế xây dựng 7580301,19.0,,,
7.0,Kỹ thuật xây dựng công trình giao thông 7580205,18.0,,,
8.0,Kỹ thuật cơ khí 7520103,19.25,,,
9.0,Kỹ thuật xây dựng 7580201,19.5,,,
10.0,Kỹ thuật xây dựng 7580201H,16.0,,,
11.0,Kỹ thuật điện 7520201,19.0,,,
12.0,Kỹ thuật xây dựng công trình giao thông (Hệ Đại học chất lượng cao) 7580205H,16.0,,,
13.0,Mạng máy tính và truyền thông dữ liệu 7480102,16.0,,,
14.0,Ngành Kỹ thuật điện tử - viễn thông (Chuyên ngành Điện tử viễn thông) 7520207H,,,,
15.0,Ngành Kỹ thuật tàu thủy 7520122,16.0,,,
16.0,Ngành Khoa học hàng hải (Chuyên ngành Quản lí hàng hải) 7840106104,16.0,,,
17.0,Ngành Khai thác vận tải (Chuyên ngành Quản trị Logistics và vận tải đa phương thức) 7840101H,,,,
18.0,Ngành Khoa học hàng hải (Chuyên ngành Vận hành khai thác máy tàu biển) 7840106102,17.0,,,
19.0,Ngành kĩ thuật cơ khí (Chuyên ngành Cơ khí ô tô) 7520103H,16.0,,,
20.0,Ngành Kinh tế vận tải 7840104,20.0,,,
21.0,Ngành Khoa học hàng hải (Chuyên ngành Thiết bị năng lượng tàu thủy 7840106103,17.0,,,
22.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,20.0,,,
23.0,Ngành Khoa học hàng hải (Chuyên ngành Điều khiển tàu biển) 7840106101,17.0,,,
24.0,Ngành Kỹ thuật điện tử truyền thông 7520207,17.0,,,
25.0,Ngành Kỹ thuật môi trường 7520320,16.0,,,
