STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,27.5,,,Toán x2
2.0,Khai thác vận tải 7840101,22.0,,,
3.0,"Kinh tế xây đựng - Chuyên ngành: Kinh le xây dựng, Quàn lý Dir án xây dựng 758030!",20.5,,,
4.0,Kỹ thuật điện 7520201,27.83,,,Toán x2
5.0,Kỹ thuật xây dựng công trình giao thông 7580205,26.67,,,Toán x2
6.0,"Kỹ thuật công trinh xây dựng - Chuyên ngành: Xây dựng dân dụng và cônụ nghiệp, Kỳ thuật kết cáu công trình, Kỹ Ihuậl nền móng và công trình ngầm 758020I",27.58,,,Toán x2
7.0,Kỹ thuật cơ khí 7520103,28.42,,,Toán x2
8.0,Mạng máy tính và truyền thông dữ liệu 7480102,26.58,,,Toán x2
9.0,Ngành Khoa học hàng hải (Chuyên ngành Vận hành khai thác máy tàu biển) 7840106102,23.75,,,Toán x2
10.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,27.83,,,Toán x2
11.0,Ngành Khoa học hàng hải (Chuyên ngành Thiết bị năng lượng tàu thủy 7840106103,21.25,,,Toán x2
12.0,Ngành Kỹ thuật điện tử truyền thông 7520207,27.83,,,Toán x2
13.0,Ngành Kinh tế vận tải 7840104,21.0,,,
14.0,Ngành Khoa học hàng hải (Chuyên ngành Điều khiển tàu biển) 7840106101,24.83,,,Toán x2
15.0,Ngành Kỹ thuật tàu thủy 7520122,25.5,,,Toán x2
