STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Luật Thương mại Quốc tế 7380109,26.0,,18000000.0,
2.0,Luật Thương mại Quốc tế 7380109,26.5,,18000000.0,
3.0,Luật Thương mại Quốc tế 7380109,25.75,,18000000.0,
4.0,Ngành Luật 7380101,23.25,,18000000.0,
5.0,Ngành Luật 7380101,24.25,,18000000.0,
6.0,Ngành Luật 7380101,27.5,,18000000.0,
7.0,Ngành Luật 7380101,22.5,,18000000.0,
8.0,Ngôn ngữ Anh 7220201,24.5,,18000000.0,
9.0,Ngôn ngữ Anh 7220201,22.5,,18000000.0,
10.0,Quản trị - Luật 7340102,23.0,,18000000.0,
11.0,Quản trị doanh nghiệp 7340101,22.5,,18000000.0,
12.0,Quản trị - Luật 7340102,25.0,,18000000.0,
13.0,Quản trị doanh nghiệp 7340101,23.0,,18000000.0,
14.0,Quản trị - Luật 7340102,24.25,,18000000.0,
15.0,Quản trị - Luật 7340102,23.5,,18000000.0,
