STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cơ khí ôtô (ngành Kỹ thuật cơ khí) GHA-17,18.45,,,"Tiêu chí phụ: Điểm toán >= 6.2, TTNV <= 3"
2.0,Công trình giao thông công chính (ngành Kỹ thuật xây dựng CTGT) GHA-08,14.6,,,"Tiêu chí phụ: Điểm toán >= 4.6, TTNV <= 3"
3.0,Công nghệ kỹ thuật giao thông GHA-30,14.55,,,"Tiêu chí phụ: Điểm toán >= 4.8, TTNV <= 4"
4.0,Công trình giao thông đô thị (ngành Kỹ thuật xây dựng CTGT) GHA-09,14.65,,,"Tiêu chí phụ: Điểm toán >= 7.4, TTNV <= 1"
5.0,Khai thác vận tải GHA-26,14.6,,,"Tiêu chí phụ: Điểm toán >= 4.6, TTNV <= 4"
6.0,Kinh tế xây dựng (Chương trình CLC: Kinh tế xây dựng công trình Giao thông Việt - Anh) GHA-34,15.25,,,"Tiêu chí phụ: Điểm toán >= 5, TTNV <= 1"
7.0,Kỹ thuật XD Cầu hầm (ngành Kỹ thuật xây dựng CTGT) GHA-03,18.95,,,"Tiêu chí phụ: Điểm toán >= 7, TTNV <= 2"
8.0,Kỹ thuật xây dựng (gồm các chuyên ngành: Xây dựng dân dụng và công nghiệp; Kết cấu xây dựng; Kỹ thuật hạ tầng đô thị; Vật liệu và công nghệ xây dựng) GHA-15,20.95,,,"Tiêu chí phụ: Điểm toán >= 7.2, TTNV <= 4"
9.0,Kỹ thuật XD Cầu - Đường sắt (ngành Kỹ thuật xây dựng CTGT) GHA-05,15.65,,,"Tiêu chí phụ: Điểm toán >= 5.4, TTNV <= 2"
10.0,Kỹ thuật điện tử - viễn thông GHA-20,14.5,,,"Tiêu chí phụ: Điểm toán >= 6.0, TTNV <= 2"
