STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ kỹ thuật điện, điện tử 7510301",13.0,,,
2.0,Công nghệ kỹ thuật cơ điện tử 7510203,13.0,,,
3.0,Công nghệ kỹ thuật Môi trường 7510406,13.0,,,
4.0,Công nghệ thông tin 7480201,15.0,,,
5.0,Công nghệ kỹ thuật ô tô 7510205,15.0,,,
6.0,Điều dưỡng 7720301,16.0,,,
7.0,Dược học 7720201,16.0,,,
8.0,Kế toán 7340301,15.0,,,
9.0,Kiến trúc 7580101,13.0,,,
10.0,Kỹ thuật xây dựng 7580201,13.0,,,
11.0,Luật kinh tế 7380107,16.5,,,
12.0,Ngành Kinh doanh quốc tế 7340120,16.5,,,
13.0,Ngôn ngữ Anh 7220201,16.5,,,
14.0,Ngôn ngữ Trung Quốc 7220204,16.5,,,
15.0,Ngôn ngữ Nga 7220202,13.0,,,
16.0,Quản trị dịch vụ du lịch và lữ hành 7810103,16.5,,,
17.0,Quản trị doanh nghiệp 7340101,16.5,,,
18.0,Quản lý tài nguyên và môi trường 7850101,13.0,,,
19.0,Quản lý nhà nước 7310205,13.0,,,
20.0,Răng- Hàm -Mặt 7720501,18.0,,,
21.0,Tài chính – Ngân hàng 7340201,13.0,,,
22.0,Thiết kế công nghiệp 7210402,13.0,,,
23.0,Thiết kế đồ họa 7210403,13.0,,,
24.0,Thiết kế nội thất 7580108,13.0,,,
25.0,Y khoa 7720101,18.0,,,
