STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.0,"A00, A01, D01, D03, D06, D07, D23, D24, D28, D29",,
2.0,Đông phương học 7310608,15.0,"C00, C19, C20, D01",,
3.0,Du lịch 7810101,15.0,"A01, A07, D01, D03, D06, D14",,
4.0,Kế toán 7340301,15.0,"A00, A01, A09, D01",,
5.0,Kỹ thuật phần mềm 7480103,15.0,"A00, A01, D01, D03, D06, D07, D23, D24, D28, D29",,
6.0,Logistics và Quản lý chuỗi cung ứng 7510605,15.0,"A00, A01, A09, D01",,
7.0,Marketing 7340115,15.0,"A00, A01, A09, D01",,
8.0,Ngành Luật 7380101,15.0,"A00, A07, C20, D01",,
9.0,Ngôn ngữ Anh 7220201,15.0,"D01, D14, D66, D84",,
10.0,Quản trị khách sạn 7810201,15.0,"A01, A07, D01, D03, D06, D14",,
11.0,Quản trị Kinh doanh 7340101,15.0,"A00, A01, A09, D01",,
12.0,Tài chính – Ngân hàng 7340201,15.0,"A00, A01, A09, D01",,
13.0,Thiết kế đồ họa 7210403,15.0,"A00, A01, D01, H06",,
14.0,Trí tuệ nhân tạo 7480207,15.0,"A00, A01, D01, D03, D06, D07, D23, D24, D28, D29",,
15.0,Truyền thông đa phương tiện 7320104,15.0,"A01, C00, D01, D14",,
