STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,15.5,,,
2.0,Kế toán 7340301,15.5,,,
3.0,Kiểm toán 7340302,15.5,,,
4.0,Kinh doanh thương mại 7340121,15.5,,,
5.0,Luật kinh tế 7380107,15.5,,,
6.0,Ngôn ngữ Anh 7220201,15.5,,,
7.0,Quản trị doanh nghiệp 7340101,15.5,,,
8.0,Tài chính – Ngân hàng 7340201,15.5,,,
