STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Điêu khắc 7210105,26.1,,,
2.0,Đồ hoạ 7210104,26.66,,,
3.0,Hội hoạ 7210103,30.63,,,
4.0,Lý luận. lịch sử và phê bình mỹ thuật 7210101,25.56,,,
5.0,Sư phạm Mỹ thuật 7140222,31.63,,,
6.0,Thiết kế đồ họa 7210403,29.73,,,
