STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật ô tô 7510205,14.5,,,
2.0,Công nghệ thông tin 7480201,14.5,,,
3.0,"Công nghệ kỹ thuật điện, điện tử 7510301",14.5,,,
4.0,Du lịch 7310630,14.5,,,
5.0,Dược học 7720201,20.0,,,
6.0,Hưởng dẫn du lịch 6810103,,,,
7.0,Kế toán 7340301,14.5,,,
8.0,Ngôn ngữ Anh 7220201,14.5,,,
9.0,Quản trị văn phòng 7340406,14.5,,,
10.0,Quản trị Kinh doanh Nhà hàng - khách sạn 6810201,,,,
11.0,Quản lý tài nguyên và môi trường 7850101,14.5,,,
12.0,Quản trị doanh nghiệp 7340101,14.5,,,
13.0,Quản trị khách sạn 7810201,14.5,,,
14.0,Tiếng Anh 6220206,,,,
15.0,Tiếng Nhật 6220213,,,,
