STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật ô tô 7510205,18.0,,,
2.0,"Công nghệ kỹ thuật điện, điện tử 7510301",15.0,,,
3.0,Công nghệ chế tạo máy 7510202,15.0,,,
4.0,Kinh tế công nghiệp 7510604,15.0,,,
5.0,Kỹ thuật cơ khí 7520103,15.0,,,
6.0,Kỹ thuật Cơ khí(Chương trình tiên tiến) 7905218,18.0,,,
7.0,Kỹ thuật điện 7520201,15.0,,,
8.0,Kỹ thuật cơ khí động lực 7520116,15.0,,,
9.0,Kỹ thuật Điện 7905228,18.0,,,
10.0,Kỹ thuật máy tính 7480106,15.0,,,
11.0,Kỹ thuật xây dựng 7580201,15.0,,,
12.0,Kỹ thuật vật liệu 7520309,15.0,,,
13.0,Kỹ thuật cơ điện tử 7520114,17.0,,,
14.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,18.0,,,
15.0,Ngành Kỹ thuật môi trường 7520320,15.0,,,
16.0,Ngành Kỹ thuật điện tử truyền thông 7520207,15.0,,,
17.0,Ngôn ngữ Anh 7220201,15.0,,,
18.0,Quản lý công nghiệp 7510601,15.0,,,
