STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,19.75,,,
2.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,18.0,,,
3.0,Kế toán 7340301,19.75,,,
4.0,Kiến trúc 7580101,15.0,,,
5.0,Ngành Kỹ thuật môi trường 7520320,18.0,,,
6.0,Ngôn ngữ Nhật 7220209,18.0,,,
7.0,Quản trị doanh nghiệp 7340101,19.75,,,
8.0,Quan hệ công chúng 7320108,19.75,,,
9.0,Tài chính – Ngân hàng 7340201,18.75,,,
10.0,Thiết kế đồ họa 7210403,20.3,,,
11.0,Thiết kế nội thất 7580108,18.0,,,
