STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Miền Bắc - Nam) 52860113|21A00",24.09,,,
2.0,"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Miền Bắc - Nữ) 52860113|11A00",26.96,,,
3.0,"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Miền Nam - Nam) 52860113|22A00",21.43,,,
4.0,"Phòng cháy chữa cháy và cứu nạn, cứu hộ (Miền Nam - Nữ) 52860113|12A00",25.25,,,
