STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin (chương trình chất lượng cao) 7480201CLC,19.28,,,"Môn Toán hệ số 2, đã quy đổi"
2.0,Công nghệ thông tin (chương trình chất lượng cao) 7480201CLC|00A00,19.28,,,"Môn Toán hệ số 2, đã quy đổi"
3.0,"Công nghệ kỹ thuật điện, điện tử 7510301",18.5,,,"Môn Toán hệ số 2, đã quy đổi"
4.0,"Công nghệ kỹ thuật điện, điện tử 7510301|00A00",19.5,,,"Môn Toán hệ số 2, đã quy đổi"
5.0,Công nghệ thông tin 7480201|00A00,20.56,,,"Môn Toán hệ số 2, đã quy đổi"
6.0,Công nghệ thông tin 7480201,20.56,,,"Môn Toán hệ số 2, đã quy đổi"
7.0,Công nghệ kỹ thuật Môi trường 7510406|00A00,15.1,,,
8.0,Công nghệ kỹ thuật Môi trường 7510406,16.1,,,
9.0,ĐH Toán ứng dụng 7460112|00A00,17.45,,,"Môn Toán hệ số 2, đã quy đổi"
10.0,ĐH Toán ứng dụng 7460112,16.45,,,"Môn Toán hệ số 2, đã quy đổi"
11.0,Điện tử - viễn thông 7510302|00A00,18.0,,,"Môn Toán hệ số 2, đã quy đổi"
12.0,Điện tử - viễn thông 7510302,17.0,,,"Môn Toán hệ số 2, đã quy đổi"
13.0,Giáo dục Tiểu học 7140202,19.95,,,
14.0,Giáo dục Mầm non 7140201,22.25,,,
15.0,Giáo dục Chính trị 7140205|00C03,18.0,,,
16.0,Giáo dục Chính trị 7140205,18.0,,,
17.0,Kế toán 7340301|00A01,19.94,,,"Môn Toán hệ số 2, đã quy đổi"
18.0,Kế toán 7340301,20.94,,,"Môn Toán hệ số 2, đã quy đổi"
19.0,Khoa học môi trường 7440301|00A00,15.05,,,
20.0,Khoa học môi trường 7440301,16.05,,,
21.0,Kỹ thuật phần mềm 7480103|00A00,20.46,,,"Môn Toán hệ số 2, đã quy đổi"
22.0,Kỹ thuật phần mềm 7480103,20.46,,,"Môn Toán hệ số 2, đã quy đổi"
23.0,Kỹ thuật điện 7520201|00A00,17.8,,,
24.0,Kỹ thuật điện 7520201,16.8,,,
25.0,Ngành Kỹ thuật điện tử truyền thông 7520207|00A00,16.7,,,
26.0,Ngành Kỹ thuật điện tử truyền thông 7520207,15.7,,,
27.0,Ngành Luật 7380101|00C03,18.95,,,"Môn Văn hệ số 2, đã quy đổi"
28.0,Ngành Luật 7380101,19.95,,,"Môn Văn hệ số 2, đã quy đổi"
29.0,Ngành Kinh doanh quốc tế 7340120|00D01,22.41,,,"Môn Toán hệ số 2, đã quy đổi"
30.0,Ngành Kinh doanh quốc tế 7340120,23.41,,,"Môn Toán hệ số 2, đã quy đổi"
31.0,Ngôn ngữ Anh 7220201,22.66,,,"Môn Tiếng Anh hệ số 2, đã quy đổi"
32.0,Quản lý giáo dục 7140114|00D01,18.3,,,
33.0,Quản lý giáo dục 7140114,19.3,,,
34.0,Quản trị doanh nghiệp 7340101,21.71,,,"Môn Toán hệ số 2, đã quy đổi"
35.0,Quản trị văn phòng 7340406,21.16,,,"Môn Văn hệ số 2, đã quy đổi"
36.0,Quản trị văn phòng 7340406|00C04,20.16,,,"Môn Văn hệ số 2, đã quy đổi"
37.0,Quản trị doanh nghiệp 7340101|00A01,20.71,,,"Môn Toán hệ số 2, đã quy đổi"
38.0,Quốc tế học 7310601,19.43,,,"Môn Tiếng Anh hệ số 2, đã quy đổi"
39.0,Sư phạm Lịch sử - Địa lý 7140249,18.25,,,
40.0,Sư phạm Ngữ văn 7140217,21.25,,,"Môn Ngữ văn hệ số 2, đã quy đổi"
41.0,Sư phạm Tiếng Anh 7140231,23.13,,,"Môn Tiếng Anh hệ số 2, đã quy đổi"
42.0,Sư phạm Toán học 7140209|00A00,22.68,,,"Môn Toán hệ số 2, đã quy đổi"
43.0,Sư phạm Vật lý 7140211,22.34,,,"Môn Vật Lý hệ số 2, đã quy đổi"
44.0,Sư phạm Địa lý 7140219,21.91,,,"Môn Địa lý hệ số 2, đã quy đổi"
45.0,Sư phạm Toán học 7140209,23.68,,,"Môn Toán hệ số 2, đã quy đổi"
46.0,Sư phạm Lịch sử 7140218,20.88,,,"Môn Lịch Sử hệ số 2, đã quy đổi"
47.0,Sư phạm khoa học tự nhiên 7140247|00C00,18.05,,,
48.0,Sư phạm Sinh học 7140213,19.94,,,"Môn Sinh học hệ số 2, đã quy đổi"
49.0,Sư phạm Mỹ thuật 7140222,19.25,,,
50.0,Sư phạm khoa học tự nhiên 7140247,18.05,,,
51.0,Sư phạm Địa lý 7140219|00C04,21.91,,,"Môn Địa lý hệ số 2, đã quy đổi"
52.0,Sư phạm Hóa học 7140212,22.51,,,"Môn Hoá học hệ số 2, đã quy đổi"
53.0,Sư phạm Âm nhạc 7140221,18.0,,,
54.0,Tài chính – Ngân hàng 7340201|00D01,19.64,,,"Môn Toán hệ số 2, đã quy đổi"
55.0,Tài chính – Ngân hàng 7340201,20.64,,,"Môn Toán hệ số 2, đã quy đổi"
56.0,Tâm lý học 7310401,19.65,,,
57.0,Thanh nhạc 7210205,20.5,,,
58.0,Thông tin - thư viện 7320201,17.5,,,
59.0,Thông tin - thư viện 7320201|00C04,17.5,,,
60.0,Việt Nam học 7310630D,20.5,,,
