STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Kiến trúc 7580101CT,21.16,,,Phân hiệu tại Cần Thơ
2.0,Kỹ thuật xây dựng 7580201CT,17.15,,,Phân hiệu tại Cần Thơ
3.0,Thiết kế nội thất 7580108CT,20.75,,,Phân hiệu tại Cần Thơ
