STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chính trị học 7310201,14.0,,,
2.0,Công nghệ kỹ thuật xây dựng 7510103,14.0,,,
3.0,Công nghệ kỹ thuật ô tô 7510205,14.0,,,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,14.0,,,
5.0,Công nghệ thông tin 7480201,14.0,,,
6.0,Điều dưỡng 7720301,19.0,,,
7.0,Dinh dưỡng 7720401,19.0,,,
8.0,Dược học 7720201,21.0,,,
9.0,Kế toán 7340301,14.0,,,
10.0,Kỹ thuật hình ảnh y học 7720602,19.0,,,
11.0,Kỹ thuật xét nghiệm y học 7720601,19.0,,,
12.0,Luật kinh tế 7380107,14.0,,,
13.0,Ngành Luật 7380101,14.0,,,
14.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,14.0,,,
15.0,Ngôn ngữ Hàn Quốc 7220210,14.0,,,
16.0,Ngôn ngữ Trung Quốc 7220204,14.0,,,
17.0,Ngôn ngữ Anh 7220201,14.0,,,
18.0,Quản trị khách sạn 7810201,14.0,,,
19.0,Quản trị doanh nghiệp 7340101,14.0,,,
20.0,Quản lý đất đai 7850103,14.0,,,
21.0,Quản trị dịch vụ du lịch và lữ hành 7810103,14.0,,,
22.0,Quản lý nhà nước 7310205,14.0,,,
23.0,Tài chính – Ngân hàng 7340201,14.0,,,
24.0,Thú y 7640101,14.0,,,
25.0,Y học cổ truyền 7720115,21.0,,,
