STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Luật kinh tế 7380107|00D01,24.35,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
2.0,Luật (đào tạo tại Phân hiệu Đắk Lắk) 7380101|00C01,17.0,,,
3.0,Luật (đào tạo tại Phân hiệu Đắk Lắk) 7380101|01C00,17.0,,,
4.0,Luật kinh tế 7380107|00D03,22.4,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
5.0,Luật (đào tạo tại Phân hiệu Đắk Lắk) 7380101|00A01,16.95,,,
6.0,Luật kinh tế 7380107|00D02,21.55,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
7.0,Luật (đào tạo tại Phân hiệu Đắk Lắk) 7380101|00A00,16.85,,,
8.0,Luật kinh tế 7380107|00C00,27.25,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
9.0,Luật Thương mại Quốc tế 7380109,22.9,,,
10.0,Luật (đào tạo tại Phân hiệu Đắk Lắk) 7380101|00D01,15.25,,,
11.0,Luật Thương mại Quốc tế 7380109|00D01,23.4,,,
12.0,Luật kinh tế 7380107|00A01,24.1,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
13.0,Luật kinh tế 7380107,23.75,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
14.0,Ngành Luật 7380101|01A01,21.0,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
15.0,Ngành Luật 7380101|01D01,22.0,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
16.0,Ngành Luật 7380101|00D03,18.9,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
17.0,Ngành Luật 7380101,21.55,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
18.0,Ngành Luật 7380101|00C00,26.0,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
19.0,Ngành Luật 7380101|00D02,18.95,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
20.0,Ngành Luật 7380101|01A00,21.55,,,Điểm trúng tuyển đã bao gồm điểm ưu tiên nếu có
21.0,Ngôn ngữ Anh 7220201|00A01,20.0,,,
22.0,Ngôn ngữ Anh 7220201,21.5,,,
