STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bất động sản 7340116,24.75,"A00, A01, A07, D01",15170000.0,
2.0,Biến đổi khí hậu và phát triển bền vững 7440298,15.0,"A00, C00, D01, D15",15170000.0,
3.0,Công nghệ thông tin 7480201,22.75,"A00, A01, B00, D01",15170000.0,
4.0,Công nghệ kỹ thuật Môi trường 7510406,15.0,"A00, A01, B00, D01",15170000.0,
5.0,Đảm bảo chất lượng và an toàn thực phẩm 7540106,15.0,"A00, B00, D01, D07",15170000.0,
6.0,Kế toán 7340301,24.25,"A00, A01, A07, D01",15170000.0,
7.0,Khí tượng và Khí hậu học 7440222,15.0,"A00, A01, B00, D01",15170000.0,
8.0,Kinh tế tài nguyên thiên nhiên 7850102,15.0,"A00, A01, A07, D01",15170000.0,
9.0,Kỹ thuật trắc địa – bản đồ 7520503,15.0,"A00, A01, D01, D15",15170000.0,
10.0,Kỹ thuật địa chất 7520501,15.0,"A00, A01, D01, D15",15170000.0,
11.0,Logistics và Quản lý chuỗi cung ứng 7510605,26.25,"A00, A01, C00, D01",15170000.0,
12.0,Marketing 7340115,26.5,"A00, A01, A07, D01",15170000.0,
13.0,Ngành Luật 7380101,25.45,"A00, A01, C00, D01",15170000.0,
14.0,Ngôn ngữ Anh 7220201,24.0,"A01, D01, D15",15170000.0,
15.0,Quản trị dịch vụ du lịch và lữ hành 7810103,26.0,"A00, A01, C00, D01",15170000.0,
16.0,Quản lý biển 7850199,15.0,"A00, A01, B00, D01",15170000.0,
17.0,Quản lý tài nguyên nước 7850198,15.0,"A00, A01, B00, D01",15170000.0,
18.0,Quản lý đất đai 7850103,22.5,"A00, B00, C00, D01",15170000.0,
19.0,Quản trị khách sạn 7810201,25.45,"A00, A01, C00, D01",15170000.0,
20.0,Quản lý tài nguyên và môi trường 7850101,15.0,"A00, B00, D01, D15",15170000.0,
21.0,Quản trị Kinh doanh 7340101,25.75,"A00, A01, A07, D01",15170000.0,
22.0,Sinh học ứng dụng 7420203,15.0,"A01, B00, D01, D08",15170000.0,
23.0,Thủy văn học 7440224,15.0,"A00, A01, B00, D01",15170000.0,
