STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ tài chính ngân hàng TM38,25.5,"A00, A01, D01, D07",35000000.0,
2.0,Hệ thống thông tin quản lý (Quản trị hệ thống thông tin kinh tế) TM22,26.0,"A00, A01, D01, D07",24000000.0,
3.0,Hệ thống thông tin quản lý (Quản trị hệ thống thông tin) - Cơ chế đặc thù TM26,25.5,"A00, A01, D01, D07",26000000.0,
4.0,Kế toán (Kế toán công) TM09,25.9,"A00, A01, D01, D07",24000000.0,
5.0,Kế toán (Kế toán doanh nghiệp)-Chất lượng cao TM08,25.0,"A00, A01, D01, D07",35000000.0,
6.0,Kế toán (Kế toán doanh nghiệp) TM07,26.15,"A00, A01, D01, D07",24000000.0,
7.0,Kiểm toán (Kiểm toán) TM10,26.0,"A00, A01, D01, D07",24000000.0,
8.0,Kinh doanh quốc tế (Thương mại quốc tế) TM11,26.6,"A00, A01, D01, D07",26000000.0,
9.0,Kinh tế số (Phân tích kinh doanh trong môi trường số) TM33,26.1,"A00, A01, D01, D07",,
10.0,Kinh doanh quốc tế định hướng nghề nghiệp quốc tế TM36,25.5,"A00, A01, D01, D07",35000000.0,
11.0,Kinh tế (Quản lý kinh tế) TM13,25.9,"A00, A01, D01, D07",24000000.0,
12.0,Kinh tế quốc tế (Kinh tế quốc tế) TM12,26.5,"A00, A01, D01, D07",26000000.0,
13.0,Logistics và Quản lý chuỗi cung ứng định hướng nghề nghiệp quốc tế TM37,25.35,"A00, A01, D01, D07",35000000.0,
14.0,Logistics và Quản lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung ứng) TM06,26.9,"A00, A01, D01, D07",26000000.0,
15.0,Luật kinh tế (Luật kinh tế) TM19,25.8,"A00, A01, D01, D07",24000000.0,
16.0,Luật kinh tế (Luật thương mại quốc tế) TM29,25.6,"A00, A01, D01, D07",26000000.0,
17.0,Marketing thương mại định hướng nghề nghiệp quốc tế TM35,26.0,"A00, A01, D01, D07",35000000.0,
18.0,Marketing (Quản trị thương hiệu) TM05,26.75,"A00, A01, D01, D07",26000000.0,
19.0,Marketing (Marketing số) TM28,26.79,"A00, A01, D01, D07",26000000.0,
20.0,Marketing (Marketing thương mại) TM04,27.0,"A00, A01, D01, D07",26000000.0,
21.0,Ngôn ngữ Anh (Tiếng Anh Thương mại) TM18,26.05,"A01, D01, D07",26000000.0,
22.0,Quản trị DV du lịch và lữ hành TM32,25.55,"A00, A01, D01, D07",,
23.0,Quản trị dịch vụ du lịch và lữ hành - Cơ chế đặc thù TM25,25.5,"A00, A01, D01, D07",26000000.0,
24.0,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành) TM03,25.55,"A00, A01, D01, D07",26000000.0,
25.0,Quản trị khách sạn (Quản trị khách sạn) TM02,25.15,"A00, A01, D01, D07",,
26.0,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp) TM23,26.15,"A00, A01, D01, D07",26000000.0,
27.0,Quản trị kinh doanh (Quản trị kinh doanh) TM01,26.1,"A00, A01, D01, D07",26000000.0,
28.0,Quản trị khách sạn định hướng nghề nghiệp quốc tế TM34,25.0,"A00, A01, D01, D07",35000000.0,
29.0,Quản trị khách sạn TM31,25.55,"A00, A01, D01, D07",,
30.0,Quản trị khách sạn (Quản trị khách sạn) - Cơ chế đặc thù TM24,25.5,"A00, A01, D01, D07",26000000.0,
31.0,Quản trị kinh doanh (Tiếng Trung thương mại) TM21,26.5,"A00, A01, D01, D04",26000000.0,
32.0,Quản trị nhân lực doanh nghiệp định hướng nghề nghiệp quốc tế TM27,25.0,"A00, A01, D01, D07",35000000.0,
33.0,Quản trị kinh doanh (Tiếng Pháp thương mại) TM20,25.5,"A00, A01, D01, D03",26000000.0,
34.0,Tài chính - Ngân hàng (Tài chính – Ngân hàng thương mại) TM14,26.15,"A00, A01, D01, D07",26000000.0,
35.0,Tài chính - Ngân hàng (Tài chính công) TM16,25.95,"A00, A01, D01, D07",24000000.0,
36.0,Tài chính - Ngân hàng (TC-NH thương mại)-Chất lượng cao TM15,25.1,"A00, A01, D01, D07",35000000.0,
37.0,Thương mại điện tử (Quản trị Thương mại điện tử) TM17,27.0,"A00, A01, D01, D07",26000000.0,
38.0,Thương mại điện tử (Kinh doanh số) TM30,26.2,"A00, A01, D01, D07",,
