STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Kiến trúc cảnh quan 7580102,23.51,,,
2.0,Kiến trúc 7580101,24.4,,,
3.0,Kiến trúc (Chất lượng cao) 7580101CLC,24.16,,,
4.0,Kỹ thuật xây dựng ( Chất lượng cao) 7580201CLC,20.65,,,
5.0,Kỹ thuật cơ sở hạ tầng 7580210,16.2,,,
6.0,Kỹ thuật xây dựng 7580201,22.6,,,
7.0,Mỹ thuật đô thị 7210110,22.87,,,
8.0,Quản lý xây dựng 7580302,22.0,,,
9.0,Quy hoạch vùng và đô thị (Chất lượng cao) 7580105CLC,20.83,,,
10.0,Quy hoạch vùng và đô thị 7580105,22.65,,,
11.0,Thiết kế công nghiệp 7210402,24.08,,,
12.0,Thiết kế nội thất 7580108,24.46,,,
13.0,Thiết kế đô thị ( CT tiên tiến) 7580199,16.93,,,
14.0,Thiết kế thời trang 7210404,24.26,,,
15.0,Thiết kế đồ họa 7210403,25.35,,,
