STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ kỹ thuật điện, điện tử 7510301",17.0,,,
2.0,Công nghệ thông tin 7480201,17.0,,,
3.0,Công nghệ thông tin 7480201,15.0,,,
4.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,16.0,,,
5.0,Điều dưỡng 7720301,19.0,,,
6.0,Giáo dục Tiểu học 7140202,26.75,,,
7.0,Giáo dục Thể chất 7140206,31.75,,,
8.0,Giáo dục Mầm non 7140201,31.9,,,
9.0,Kế toán 7340301,17.0,,,
10.0,Kế toán 7340301,15.0,,,
11.0,Kinh tế 7310101,17.0,,,
12.0,Marketing (dạy bằng tiếng Anh) 7340115,15.0,,,
13.0,Ngành Luật 7380101,15.0,,,
14.0,Ngôn ngữ Anh 7220201,17.0,,,
15.0,Ngôn ngữ Trung Quốc 7220204,15.0,,,
16.0,Ngôn ngữ Trung Quốc 7220204,17.0,,,
17.0,Ngôn ngữ Nhật 7220209,15.0,,,
18.0,Ngôn ngữ Anh 7220201,15.0,,,
19.0,Quản trị khách sạn 7810201,15.0,,,
20.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.0,,,
21.0,Quản lý bệnh viện 7720802,15.0,,,
22.0,Quản trị doanh nghiệp 7340101,15.0,,,
23.0,Quản trị doanh nghiệp 7340101,17.0,,,
24.0,Quản trị dịch vụ du lịch và lữ hành 7810103,16.0,,,
25.0,Sư phạm Âm nhạc 7140221,29.0,,,
26.0,Sư phạm Tiếng Anh 7140231,25.3,,,
27.0,Sư phạm Ngữ văn 7140217,27.45,,,
28.0,Sư phạm Toán học 7140209,24.75,,,
29.0,Tài chính – Ngân hàng 7340201,17.0,,,
30.0,Tài chính – Ngân hàng 7340201,15.0,,,
31.0,Thú y 7640101,16.0,,,
32.0,Thương mại điện tử 7340122,15.0,,,
