STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hộ lao động 7850201,26.5,"A00, A01, D01, D07",15000000.0,
2.0,Chính trị học 7310201,24.65,"C00, D01, D66, D78",15000000.0,
3.0,Công nghệ kỹ thuật Môi trường 7510406,18.9,"A00, A01, D01, D07",15000000.0,
4.0,Công nghệ thông tin 7480201,23.65,"A00, A01, D01, D07",16400000.0,
5.0,Công tác xã hội 7760101,24.87,"C00, D01, D14, D78",15000000.0,
6.0,ĐH Toán ứng dụng 7460112,24.68,"A00, A01, D01, D07",16400000.0,
7.0,Giáo dục Đặc biệt 7140203,,,14100000.0,
8.0,Giáo dục Thể chất 7140206,24.0,T05,14100000.0,
9.0,Giáo dục Công dân 7140204,25.99,"D66, D78, D84, D96",14100000.0,
10.0,Giáo dục Tiểu học 7140202,26.26,"D01, D72, D78, D96",14100000.0,
11.0,Giáo dục Mầm non 7140201,24.45,"D01, D72, D90, D96",14100000.0,
12.0,Logistics và Quản lý chuỗi cung ứng 7510605,26.86,"A00, C00, D01, D96",16400000.0,
13.0,Ngành Luật 7380101,26.5,"C00, D01, D66, D78",14100000.0,
14.0,Ngôn ngữ Trung Quốc 7220204,26.25,"D01, D14, D15, D78",15000000.0,
15.0,Ngôn ngữ Anh 7220201,26.1,"D01, D14, D15, D78",15000000.0,
16.0,Quản trị Kinh doanh 7340101,26.62,"A00, C00, D01, D96",14100000.0,
17.0,Quản lý giáo dục 7140114,26.03,"C00, D01, D14, D78",14100000.0,
18.0,Quản trị khách sạn 7810201,24.8,"D01, D14, D15, D78",15000000.0,
19.0,Quản trị dịch vụ du lịch và lữ hành 7810103,24.88,"D01, D14, D15, D78",15000000.0,
20.0,Quản lý công 7340403,23.47,"A00, C00, D01, D96",14100000.0,
21.0,Sư phạm Lịch sử 7140218,26.18,"D09, D14, D78, D96",14100000.0,
22.0,Sư phạm Toán học 7140209,26.5,"A01, D01, D07, D90",14100000.0,
23.0,Sư phạm Ngữ văn 7140217,26.58,"D01, D14, D15, D78",14100000.0,
24.0,Sư phạm Vật lý 7140211,25.65,"A01, D01, D07, D90",14100000.0,
25.0,Tài chính – Ngân hàng 7340201,24.49,"A00, A01, D01, D96",14100000.0,
26.0,Tâm lý học 7310401,26.63,"C00, D01",15000000.0,
27.0,Văn hoá học 7229040,25.57,"C00, D01, D14, D78",14100000.0,
28.0,Văn học 7229030,27.08,"C00, C20, D01, D14",14100000.0,
29.0,Việt Nam học 7310630,26.36,"C00, C20, D01, D14",15000000.0,
