STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Kế toán 7340301,17.0,,,
2.0,Kinh tế đầu tư 7310104,16.0,,,
3.0,Kinh tế 7310101,17.0,,,
4.0,Kinh tế phát triển 7310105,16.0,,,
5.0,Logistics và Quản lý chuỗi cung ứng 7510605,18.0,,,
6.0,Luật kinh tế 7380107,18.0,,,
7.0,Marketing (Quản trị Marketing - chương trình dạy và học bằng tiếng Anh) 7340115-TA,19.0,,,
8.0,Marketing (dạy bằng tiếng Anh) 7340115,18.0,,,
9.0,Ngành Kinh doanh quốc tế 7340120,18.0,,,
10.0,Quản trị dịch vụ du lịch và lữ hành - chương trình dạy và học bằng tiếng Anh 7810103-TA,19.0,,,
11.0,Quản trị dịch vụ du lịch và lữ hành 7810103,18.0,,,
12.0,Quản trị kinh doanh - chương trình dạy và học bằng tiếng Anh 7340101-TA,19.0,,,
13.0,Quản trị doanh nghiệp 7340101,18.0,,,
14.0,Quản lý công 7340403,16.0,,,
15.0,Tài chính – Ngân hàng 7340201,18.0,,,
16.0,Tài chính – Ngân hàng - chương trình dạy và học bằng tiếng Anh 7340201-TA,19.0,,,
