STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật năng lượng 7510403,20.0,,,
2.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,22.3,,,
3.0,"Công nghệ kỹ thuật điện, điện tử 7510301",22.75,,,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,23.25,,,
5.0,Công nghệ kỹ thuật Môi trường 7510406,18.0,,,
6.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,23.0,,,
7.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,20.5,,,
8.0,Công nghệ thông tin 7480201,23.25,,,
9.0,Điện tử - viễn thông 7510302,22.75,,,
10.0,Kế toán 7340301,22.35,,,
11.0,Kiểm toán 7340302,22.5,,,
12.0,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm) 7520115",21.3,,,
13.0,Logistics và Quản lý chuỗi cung ứng 7510605,23.25,,,
14.0,Quản trị doanh nghiệp 7340101,22.5,,,
15.0,Quản lý công nghiệp 7510601,23.5,,,
16.0,Quản lý năng lượng 7510602,22.0,,,
17.0,Quản trị dịch vụ du lịch và lữ hành 7810103,21.3,,,
18.0,Tài chính – Ngân hàng 7340201,22.5,,,
19.0,Thương mại điện tử 7340122,24.0,,,
