STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật Môi trường 7510406,,,16400000.0,
2.0,Công nghệ kỹ thuật Môi trường 7510406,15.0,"A09, B00, B04, D07",16400000.0,
3.0,Kinh tế xây dựng 7580301,,,16400000.0,
4.0,Kinh tế xây dựng 7580301,15.0,"A00, A01, C01, D01",16400000.0,
5.0,Kỹ thuật điện 7520201,,,16400000.0,
6.0,Kỹ thuật điện 7520201,15.0,"A00, A01, D01",16400000.0,
7.0,Kỹ thuật xây dựng 7580201,15.0,"A00, A01, D01",16400000.0,
8.0,Kỹ thuật xây dựng 7580201,,,16400000.0,
9.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,,,16400000.0,
10.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,15.0,"A00, A01, D01",16400000.0,
