STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ Thực phẩm C540101,12.0,,,
2.0,Công nghệ kĩ thuật cơ khí C510201,12.0,,,
3.0,"Công nghệ sợi, dệt C540202",12.0,,,
4.0,Công nghệ kĩ thuật điều khiển và tự động hóa C510303,12.0,,,
5.0,Công nghệ thông tin 7480201,16.0,,,
6.0,Công nghệ may 7540204,18.0,,,
7.0,Công nghệ thông tin C480201,12.0,,,
8.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,15.5,,,
9.0,"Công nghệ sợi, dệt 7540202",15.0,,,
10.0,Công nghệ thực phẩm 7540101,15.5,,,
11.0,"Công nghệ kĩ thuật điện tử, truyền thông C510302",12.0,,,
12.0,Công nghệ may C540204,12.0,,,
13.0,"Công nghệ kỹ thuật điện, điện tử 7510301",16.0,,,
14.0,"Công nghệ kĩ thuật điện, điện tử C510301",12.0,,,
15.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,15.5,,,
16.0,Điện tử - viễn thông 7510302,15.0,,,
17.0,Kế toán 7340301,16.0,,,
18.0,Kế toán C340301,12.0,,,
19.0,Quản trị kinh doanh C340101,12.0,,,
20.0,Quản trị doanh nghiệp 7340101,15.5,,,
21.0,Tài chính – Ngân hàng 7340201,15.0,,,
22.0,Tài chính - Ngân hàng C340201,12.0,,,
