STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,18.5,,,
2.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,18.25,,,
3.0,"Công nghệ sợi, dệt 7540202",15.0,,,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,16.0,,,
5.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,16.0,,,
6.0,Công nghệ thực phẩm 7540101,15.5,,,
7.0,Công nghệ may 7540204,17.5,,,
8.0,"Công nghệ kỹ thuật điện, điện tử 7510301",17.5,,,
9.0,Điện tử - viễn thông 7510302,15.5,,,
10.0,Kế toán 7340301,15.5,,,
11.0,Kinh doanh thương mại 7340121,16.75,,,
12.0,Mạng máy tính và truyền thông dữ liệu 7480102,16.5,,,
13.0,Ngôn ngữ Anh 7220201,15.5,,,
14.0,Quản trị doanh nghiệp 7340101,16.75,,,
15.0,Tài chính – Ngân hàng 7340201,15.0,,,
