STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Kinh doanh quốc tế và Quản trị kinh doanh NTH02,27.7,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
2.0,Kinh doanh quốc tế và Quản trị kinh doanh NTH02,28.2,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
3.0,Ngôn ngữ Pháp NTH05,34.0,,22000000.0,Tổ hợp D03 chênh lệch giảm 1 điểm
4.0,Ngôn ngữ Trung NTH06|01D04,35.6,,,Tổ hợp D04 chênh lệch giảm 1 điểm
5.0,Ngôn ngữ Nhật NTH07,35.0,,22000000.0,Tổ hợp D06 chênh lệch giảm 1 điểm
6.0,Ngôn ngữ Trung NTH06|01D01,36.6,,22000000.0,Tổ hợp D04 chênh lệch giảm 1 điểm
7.0,Ngôn ngữ Pháp NTH05,35.0,,22000000.0,Tổ hợp D03 chênh lệch giảm 1 điểm
8.0,Ngôn ngữ Trung NTH06|01D04,35.6,,22000000.0,Tổ hợp D04 chênh lệch giảm 1 điểm
9.0,Ngôn ngữ Nhật NTH07,36.0,,22000000.0,Tổ hợp D06 chênh lệch giảm 1 điểm
10.0,Ngôn ngữ Anh NTH04,36.4,,22000000.0,
11.0,Nhóm ngành Kinh tế; Kinh tế quốc tế NTH01-02,27.9,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
12.0,Nhóm ngành luật NTH01-01,27.5,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
13.0,Nhóm ngành Kinh tế; Kinh tế quốc tế NTH01-02,28.4,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
14.0,Nhóm ngành luật NTH01-01,27.0,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
15.0,Tài chính - Ngân hàng và Kế toán NTH03,27.3,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
16.0,Tài chính - Ngân hàng và Kế toán NTH03,27.8,,22000000.0,Các tổ hợp A01;D01;D03;D05;D06;D07 chênh lệch giảm 0.5 điểm
