STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Bắc) 7860228|21A01,22.45,A01,,
2.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Nam) 7860228|22A01,22.05,A01,,
3.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Nam) 7860228|22A00,22.05,A00,,
4.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Bắc) 7860228|21A00,22.45,A00,,
