STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Nam) 7860228|22A01,18.75,,,Nam - phía Nam - A01
2.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Bắc) 7860228|21A00,18.65,,,Nam - phía Bắc - A00
3.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Nam) 7860228|22A00,18.75,,,Nam - phía Nam - A00
4.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Bắc) 7860228|21A01,18.65,,,Nam - phía Bắc - A01
