STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Nam) 7860228|22A01,23.65,,,Thí sinh nam miền Nam
2.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Bắc) 7860228|21A00,24.1,,,"Thí sinh nam miền Bắc, Thí sinh mức 24.1 - điểm môn Toán >=8.6"
3.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Bắc) 7860228|21A01,24.1,,,"Thí sinh nam miền Bắc, Thí sinh mức 24.1 - điểm môn Toán >=8.6"
4.0,Ngành Chỉ huy kỹ thuật Công binh (Nam - Miền Nam) 7860228|22A00,23.65,,,Thí sinh nam miền Nam
