STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo tàng học 7320305,15.0,,,
2.0,Du lịch 7810101,24.0,,,
3.0,Kinh doanh xuất bản phẩm 7320402,15.0,,,
4.0,Quản lý văn hoá - Biểu diễn nghệ thuật 7229042D,15.0,,,
5.0,"Quản lý văn hóa, chuyên ngành (1) Quản lý hoạt động Văn hóa Xã hội 7229042A",15.0,,,
6.0,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Hướng dẫn du lịch 7810103B",24.0,,,
7.0,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Quản trị lữ hành 7810103A",25.0,,,
8.0,Quản lý di sản văn hoá 7229042C,15.0,,,
9.0,Quản lý nhà nước về gia đình 7229042B,15.0,,,
10.0,Thông tin - thư viện 7320201,15.0,,,
11.0,Văn hoá học - Văn hoá truyền thông 7229040B,15.0,,,
12.0,"Văn hóa học, chuyên ngành Văn hóa Việt Nam 7229040A",16.5,,,
13.0,Văn hoá các dân tộc thiểu số Việt Nam 7220112,15.0,,,
14.0,"Văn hóa học, chuyên ngành Truyền thông Văn hóa 7229040C",20.0,,,
