STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ kỹ thuật điện, điện tử 7510301",14.45,,,
2.0,Công nghệ thông tin 7480201,14.45,,,
3.0,Kế toán 7340301,14.55,,,
4.0,Kiến trúc 7580101,15.55,,,
5.0,Kỹ thuật cơ sở hạ tầng 7580210,14.55,,,
6.0,Kỹ thuật xây dựng công trình giao thông 7580205,14.15,,,
7.0,Kỹ thuật xây dựng 7580201,14.55,,,
8.0,Ngôn ngữ Trung Quốc 7220204,18.0,,,
9.0,Ngôn ngữ Anh 7220201,15.5,,,
10.0,Quản trị doanh nghiệp 7340101,14.55,,,
11.0,Quản trị dịch vụ du lịch và lữ hành 7810103,14.45,,,
12.0,Quản lý xây dựng 7580302,14.55,,,
13.0,Quy hoạch vùng và đô thị 7580105,15.55,,,
14.0,Tài chính – Ngân hàng 7340201,14.55,,,
15.0,Thiết kế nội thất 7580108,15.55,,,
