STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ kỹ thuật điện, điện tử 7510301",16.0,,,
2.0,Công nghệ kỹ thuật xây dựng 7510103,15.0,,,
3.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,16.0,,,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,15.0,,,
5.0,Công tác xã hội 7760101,15.0,,,
6.0,Công nghệ thông tin 7480201,21.5,,,
7.0,Công nghệ chế tạo máy 7510202,15.0,,,
8.0,Giáo dục Mầm non 51140201,17.0,,,
9.0,Giáo dục Tiểu học 7140202,22.0,,,
10.0,Giáo dục Mầm non 7140201,19.0,,,
11.0,Giáo dục Thể chất 7140206,22.0,,,
12.0,Kế toán 7340301,15.0,,,
13.0,Kiến trúc 7580101,15.0,,,
14.0,Kinh tế 7310101,17.0,,,
15.0,Ngôn ngữ Trung Quốc 7220204,27.5,,,
16.0,Ngôn ngữ Anh 7220201,24.0,,,
17.0,Quản trị dịch vụ du lịch và lữ hành 7810103,16.0,,,
18.0,Quản trị doanh nghiệp 7340101,17.0,,,
19.0,Sư phạm Tiếng Anh 7140231,30.5,,,
20.0,Sư phạm Toán học 7140209,23.5,,,
21.0,Sư phạm Ngữ văn 7140217,23.5,,,
22.0,Tài chính – Ngân hàng 7340201,15.0,,,
23.0,Thương mại điện tử 7340122,15.0,,,
24.0,Việt Nam học 7310630D,15.0,,,
