STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công tác xã hội 7760101,25.5,"A09, C00, C20, D01",15100000.0,
2.0,Công tác thanh thiếu niên 7760102,24.5,"A09, C00, C20, D01",15100000.0,
3.0,Ngành Luật 7380101,25.5,"A00, A09, C00, C20",14100000.0,
4.0,Quan hệ công chúng 7320108,27.5,"C00, C20, D01, D15",15100000.0,
5.0,Quản lý nhà nước 7310205,25.5,"A09, C00, C20, D01",15100000.0,
6.0,Tâm lý học 7310401,26.5,"A09, C00, C20, D01",15100000.0,
7.0,Xây dựng Đảng và Chính quyền nhà nước 7310202,24.5,"A09, C00, C20, D01",15100000.0,
