STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,14.0,"A02, B00, D08, D13",,
2.0,Công nghệ thông tin 7480201,14.0,"A00, A01, C14, D01",,
3.0,Giáo dục Mầm non 7140201,24.26,"M00, M01, M02, M03",,
4.0,Giáo dục Tiểu học 7140202,25.8,"A00, C00, C14, D01",,
5.0,Lịch sử 7229010,23.0,"A08, C00, C19, D14",,
6.0,Ngôn ngữ Anh 7220201,14.0,"A01, D01, D11, D66",,
7.0,Quản trị Kinh doanh 7340101,14.0,"A00, D01, D84, D96",,
8.0,Sư phạm Tiếng Anh 7140231,23.94,"A01, D01, D14, D15",,
9.0,Sư phạm Toán học 7140209,24.25,"A00, A01, C14, D01",,
10.0,Sư phạm Vật lý 7140211,23.5,"A00, A01, A02, D11",,
11.0,Sư phạm Ngữ văn 7140217,25.74,"C00, C19, C20, D14",,
12.0,Sư phạm Sinh học 7140213,21.75,"A02, B00, D08, D13",,
13.0,Việt Nam học 7310630,14.0,"A09, C00, C20, D01",,
