STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật nhiệt 7510206,21.1,,,
2.0,Công nghệ kỹ thuật ô tô 7510205,21.3,,,
3.0,Công nghệ kỹ thuật hoá học 7510401,20.3,,,
4.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,21.5,,,
5.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,22.75,,,
6.0,Công nghệ kỹ thuật cơ điện tử 7510203,23.0,,,
7.0,Công nghệ kỹ thuật máy tính (Kỹ sư) 7510304,17.05,,,
8.0,"Công nghệ kỹ thuật điện, điện tử 7510301",21.55,,,
9.0,Công nghệ kỹ thuật Môi trường 7510406,19.7,,,
10.0,Công nghệ thông tin 7480201,21.05,,,
11.0,Công nghệ may 7540204,21.65,,,
12.0,Điện tử - viễn thông 7510302,20.3,,,
13.0,Hệ thống thông tin 7480104,19.73,,,
14.0,Kế toán 7340301,20.3,,,
15.0,Khoa học máy tính 7480101,19.9,,,
16.0,Kiểm toán 7340302,17.9,,,
17.0,Kỹ thuật phần mềm 7480103,20.9,,,
18.0,Mạng máy tính và truyền thông dữ liệu 7480102,17.1,,,
19.0,Marketing (dạy bằng tiếng Anh) 7340115,19.13,,,
20.0,Ngôn ngữ Anh 7220201,26.02,,,
21.0,Ngôn ngữ Trung Quốc 7220204,,,,
22.0,Quản trị doanh nghiệp 7340101,19.43,,,
23.0,Quản trị văn phòng 7340406,18.5,,,
24.0,Quản lý kinh doanh (LK với ĐH York St John) 7340101_QT,16.08,,,
25.0,Quản trị nhân lực 7340404,18.83,,,
26.0,Tài chính – Ngân hàng 7340201,19.2,,,
27.0,Thiết kế thời trang 7210404,20.9,,,
28.0,Việt Nam học 7220113,19.25,,,
