STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật hoá học 7510401,16.1,,,<=NV3
2.0,Công nghệ thực phẩm 7540101,17.0,,,<=NV2
3.0,Công nghệ kỹ thuật ô tô 7510205,19.5,,,
4.0,Công nghệ thông tin 7480201,20.4,,,<=NV4
5.0,"Công nghệ kỹ thuật điện, điện tử 7510301",18.9,,,
6.0,Công nghệ may 7540204,19.3,,,
7.0,Công nghệ kỹ thuật máy tính 7480108,18.3,,,<=NV3
8.0,Công nghệ kỹ thuật nhiệt 7510206,17.05,,,
9.0,Công nghệ kỹ thuật Môi trường 7510406,16.0,,,
10.0,Công nghệ kỹ thuật cơ điện tử 7510203,20.15,,,<=NV4
11.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,20.45,,,
12.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,18.85,,,<=NV3
13.0,Điện tử - viễn thông 7510302,17.35,,,
14.0,Du lịch 7810101,20.0,,,
15.0,Hệ thống thông tin 7480104,18.0,,,<=NV4
16.0,Kế toán 7340301,18.2,,,<=NV3
17.0,Khoa học máy tính 7480101,18.75,,,<=NV5
18.0,Kiểm toán 7340302,17.05,,,<=NV2
19.0,Kinh tế đầu tư 7310104,16.0,,,
20.0,Kỹ thuật phần mềm 7480103,18.95,,,<=NV3
21.0,Mạng máy tính và truyền thông dữ liệu 7480102,16.6,,,
22.0,Marketing (dạy bằng tiếng Anh) 7340115,19.85,,,<=NV5
23.0,Ngôn ngữ Trung Quốc 7220204,19.46,,,
24.0,Ngôn ngữ Anh 7220201,18.91,,,
25.0,Quản trị nhân lực 7340404,18.8,,,<=NV2
26.0,Quản trị khách sạn 7810201,19.0,,,
27.0,Quản trị doanh nghiệp 7340101,18.4,,,<=NV2
28.0,Quản trị dịch vụ du lịch và lữ hành 7810103,18.5,,,<=NV2
29.0,Quản trị văn phòng 7340406,17.45,,,
30.0,Tài chính – Ngân hàng 7340201,18.25,,,<=NV3
31.0,Thiết kế thời trang 7210404,18.7,,,
