STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cơ Kỹ thuật 138,23.0,,,
2.0,"Công nghệ Kỹ thuật Vật liệu Xây dựng (CLC, giảng dạy bằng tiếng Anh, học phí tương ứng) 216",19.0,,,
3.0,Công nghệ Kỹ thuật Vật liệu Xây dựng 131,22.0,,,
4.0,Công nghệ Kỹ thuật Ô tô; Kỹ thuật Tàu thủy; Kỹ thuật Hàng không 126,24.0,,,
5.0,"Công nghệ Thực phẩm (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 219",21.0,,,
6.0,"Khoa học Máy tính (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 206",23.25,,,
7.0,Khoa học Máy tính; Kỹ thuật Máy tính; (Nhóm ngành) 106,25.5,,,
8.0,Kiến trúc 117,28.75,,,
9.0,Kỹ thuật Hóa học; Công nghệ Thực phẩm; Công nghệ Sinh học; (Nhóm ngành) 114,24.0,,,
10.0,Kỹ thuật Hệ thống Công nghiệp; Logistics và Quản lý chuỗi Cung ứng 128,23.0,,,
11.0,"Kỹ thuật Điện - Điện tử (CT Tiên tiến, giảng dạy bằng tiếng Anh, học phí tương ứng) 208",21.5,,,
12.0,"Kỹ thuật Xây dựng Công trình Giao thông (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 245",19.0,,,
13.0,Kỹ thuật Cơ khí; Kỹ thuật Cơ điện tử; (Nhóm ngành) 109,23.75,,,
14.0,Kỹ thuật Môi trường; Quản lý Tài nguyên và Môi trường; (Nhóm ngành) 125,23.25,,,
15.0,"Kỹ thuật Hóa học (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 214",22.75,,,
16.0,"Kỹ thuật Môi trường (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 241",19.5,,,
17.0,Kỹ thuật Dệt; Công nghệ Dệt may; (Nhóm ngành) 112,22.5,,,
18.0,"Kỹ thuật Máy tính (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 207",21.5,,,
19.0,"Kỹ thuật Xây dựng (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 215",20.5,,,
20.0,"Kỹ thuật Ô tô (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 242",20.5,,,
21.0,Kỹ thuật Địa chất; Kỹ thuật Dầu khí; (Nhóm ngành) 120,20.0,,,
22.0,Kỹ thuật Xây dựng; Kỹ thuật Xây dựng Công trình giao thông; Kỹ thuật Xây dựng Công trình thủy; Kỹ thuật Xây dựng Công trình biển; Kỹ thuật Cơ sở hạ tầng; (Nhóm ngành) 115,22.75,,,
23.0,Kỹ thuật Vật liệu 129,22.0,,,
24.0,"Kỹ thuật Cơ khí (CLC, giảng dạy bằng tiếng Anh, học phí tương ứng) 209",20.25,,,
25.0,Kỹ thuật Điện; Kỹ thuật Điện tử - Viễn thông; Kỹ thuật Điều khiển và tự động hóa; (Nhóm ngành) 108,24.25,,,
26.0,Kỹ thuật Trắc địa - Bản đồ 130,20.5,,,
27.0,"Kỹ thuật Cơ điện tử (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 210",22.25,,,
28.0,"Kỹ thuật Dầu khí (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 220",19.0,,,
29.0,"Quản lý Công nghiệp (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 223",19.75,,,
30.0,Quản lý Công nghiệp 123,23.5,,,
31.0,"Quản lý Tài nguyên và Môi trường (CT Chất lượng cao, giảng dạy bằng tiếng Anh, học phí tương ứng) 225",19.75,,,
32.0,Vật lý Kỹ thuật 137,23.0,,,
