STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,15.5,,,
2.0,Bất động sản 7340116,,,,
3.0,Bệnh học thủy sản 7620302,15.5,,,
4.0,Chăn nuôi 7620105,15.5,,,
5.0,Công nghệ sau thu hoạch 7540104,15.5,,,
6.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,15.5,,,
7.0,Công nghệ thực phẩm 7540101,15.5,,,
8.0,Công nghệ rau hoa quả và cảnh quan 7620113,15.5,,,
9.0,Công nghệ chế biến lâm sản 7549001,15.5,,,
10.0,Đảm bảo chất lượng và an toàn thực phẩm 7540106,,,,
11.0,ĐH Nuôi trồng thủy sản 7620301,15.5,,,
12.0,Khoa học cây trồng 7620110,15.5,,,
13.0,Khoa học đất 7620103,15.5,,,
14.0,Khuyến nông 7620102,15.5,,,
15.0,Kỹ thuật cơ sở hạ tầng 7580210,15.5,,,
16.0,Kỹ thuật cơ điện tử 7520114,15.5,,,
17.0,Lâm nghiệp đô thị 7620202,15.5,,,
18.0,Lâm học 7620201,15.5,,,
19.0,Nông học 7620109,15.5,,,
20.0,Phát triển nông thôn 7620116,15.5,,,
21.0,Quản lý thủy sản 7620305,15.5,,,
22.0,Quản lý đất đai 7850103,15.5,,,
23.0,Quản lý tài nguyên rừng 7620211,15.5,,,
24.0,Thú y 7640101,15.5,,,
