STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Du lịch 7810101,14.0,,,
2.0,Du lịch 7310630,14.0,,,
3.0,Giáo dục Mầm non 7140201,19.0,,,
4.0,Giáo dục Mầm non 51140201,17.0,,,
5.0,Giáo dục Tiểu học 7140202,19.0,,,
6.0,Kế toán 7340301,14.0,,,
7.0,Quản trị doanh nghiệp 7340101,14.0,,,
8.0,Sư phạm Vật lý 7140211,19.0,,,
9.0,Sư phạm khoa học tự nhiên 7140247,19.0,,,
10.0,Sư phạm Hóa học 7140212,19.0,,,
11.0,Sư phạm Toán học 7140209,19.0,,,
12.0,Sư phạm Lịch sử - Địa lý 7140249,19.0,,,
