STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Kinh tế quản trị kinh doanh NTS01,28.0,A00,22000000.0,
2.0,Tài chính ngân hàng kế toán NTS02,28.2,A00,22000000.0,
