STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hiểm 7340204,23.35,,,
2.0,Bất động sản 7340116,23.85,,,
3.0,Các chương trình định hướng ứng dụng (POHE - tiếng Anh hệ số 2) POHE,31.75,,,Tiếng Anh hệ số 2
4.0,Công nghệ tài chính (BFT) EP09,22.75,,,
5.0,Công nghệ thông tin 7480201,24.1,,,
6.0,Đầu tư tài chính (BFI - tiếng Anh hệ số 2) EP10,31.75,,,Tiếng Anh hệ số 2
7.0,Định phí Bảo hiểm & Quản trị rủi ro (Actuary) học bằng tiếng Anh EP02,23.5,,,
8.0,Hệ thống thông tin 7340405,24.3,,,
9.0,Kế toán 7340301,25.35,,,
10.0,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB) EP04,24.65,,,
11.0,Khoa học máy tính 7480101,23.7,,,
12.0,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB) EP03,23.0,,,
13.0,Khoa học quản lý 7340401,23.6,,,
14.0,Khởi nghiệp và phát triển kinh doanh (BBAE) học bằng tiếng Anh (tiếng Anh hệ số 2) EP01,31.0,,,Tiếng Anh hệ số 2
15.0,Kinh doanh số (E-BDB) EP05,23.35,,,
16.0,Kinh tế đầu tư 7310104,24.85,,,
17.0,Kinh tế nông nghiệp 7620115,22.6,,,
18.0,Kinh tế tài nguyên thiên nhiên 7850102,22.3,,,
19.0,Kinh tế quốc tế 7310106,26.15,,,
20.0,Kinh tế phát triển 7310105,24.45,,,
21.0,Kinh tế 7310101,24.75,,,
22.0,Kinh doanh thương mại 7340121,25.1,,,
23.0,Logistics và Quản lý chuỗi cung ứng 7510605,26.0,,,
24.0,Luật kinh tế 7380107,24.5,,,
25.0,Marketing (dạy bằng tiếng Anh) 7340115,25.6,,,
26.0,Ngành Kinh doanh quốc tế 7340120,26.15,,,
27.0,Ngành Luật 7380101,23.1,,,
28.0,Ngôn ngữ Anh 7220201,33.65,,,Tiếng Anh hệ số 2
29.0,Phân tích kinh doanh (BA) EP06,23.35,,,
30.0,Quan hệ công chúng 7320108,25.5,,,
31.0,Quản lý dự án 7340409,24.4,,,
32.0,Quản trị khách sạn 7810201,25.4,,,
33.0,Quản lý công và chính sách học bằng tiếng Anh (EPMP) EPMP,21.5,,,
34.0,Quản trị điều hành thông minh (E-SOM) EP07,23.15,,,
35.0,Quản lý công 7340403,23.35,,,
36.0,Quản trị dịch vụ du lịch và lữ hành 7810103,24.85,,,
37.0,Quản lý tài nguyên và môi trường 7850101,22.65,,,
38.0,Quản trị khách sạn quốc tế (IHME - tiếng Anh hệ số 2) EP11,33.35,,,Tiếng Anh hệ số 2
39.0,Quản trị kinh doanh học bằng tiếng Anh (EBBA) EBBA,24.25,,,
40.0,Quản trị doanh nghiệp 7340101,25.25,,,
41.0,Quản trị chất lượng và Đổi mới (E-MQI) EP08,22.75,,,
42.0,Quản trị nhân lực 7340404,24.9,,,
43.0,Quản lý đất đai 7850103,22.5,,,
44.0,Tài chính – Ngân hàng 7340201,25.0,,,
45.0,Thống kê kinh tế 7310107,23.75,,,
46.0,Thương mại điện tử 7340122,25.6,,,
47.0,Toán kinh tế 7310108,24.15,,,
