STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,CN In 7510501,29.0,,,
2.0,CN kỹ thuật máy tính 7510304C,28.0,,,
3.0,CN In 7510501C,27.5,,,
4.0,CNKT công trình xây dựng CLC 7510102C,27.75,,,
5.0,"Công nghệ kĩ thuật điện tử, truyền thông C510302",25.75,,,
6.0,Công nghệ thực phẳm 7540101C,29.0,,,
7.0,"Công nghệ kỹ thuật điện, điện lử 7510301C",29.0,,,
8.0,Công nghệ thông tin (CTCLC) 7480201C,28.25,,,
9.0,Công nghệ kỹ thuật cơ khí 7510201C,29.0,,,
10.0,Công nghệ thực phẩm 7540101,31.25,,,
11.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,31.25,,,
12.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,29.5,,,
13.0,Công nghệ kỹ thuật cơ điện tử 7510203,31.5,,,
14.0,Công nghệ kỹ thuật cơ điện tử 7510203C,29.75,,,
15.0,Công nghệ kỳ thuật điều khiên và tự động hoả (hệ (’hất lượng cao ticng Việt) 7510303C,29.5,,,
16.0,Công nghệ kỹ thuật hoá học 7510401,31.25,,,
17.0,Công nghệ kỹ thuật nhiệt 7510206,29.5,,,
18.0,Công nghệ may 7540204C,27.0,,,
19.0,Công nghệ kỹ thuật điện tử - viễn Ihông 7510302C,28.25,,,
20.0,Công nghệ chế tạo máy 7510202C,29.0,,,
21.0,Công nghệ may 7540204,29.5,,,
22.0,Công nghệ kỹ thuật máy tính (Kỹ sư) 7510304,29.25,,,
23.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,30.5,,,
24.0,Công nghệ kỹ thuật ô tô 7510205,31.25,,,
25.0,"Công nghệ kĩ thuật điện, điện tử C510301",26.25,,,
26.0,Công nghệ kỹ thuật môi trường 7510406C,27.75,,,
27.0,Công nghệ kỳ thuật nhiệt (hệ CLC tiếng Việt) 7510206C,27.75,,,
28.0,Công nghệ thông tin 7480201,29.75,,,
29.0,Công nghệ chế tạo máy 7510202,30.25,,,
30.0,Công nghệ chế tạo máy C510202,26.25,,,
31.0,Công nghệ kỹ thuật ô tô (hệ CLC tiếng Việt) 7510205C,29.25,,,
32.0,Công nghệ kỹ thuật Môi trường 7510406,29.75,,,
33.0,"Công nghệ kỹ thuật điện, điện tử 7510301",30.75,,,
34.0,Điện tử - viễn thông 7510302,29.5,,,
35.0,Kế toán (CT chất lượng cao) 7340301C,27.0,,,
36.0,Kế toán 7340301,28.75,,,
37.0,Kinh tế gia đình 7810501,26.5,,,
38.0,Kỹ thuật xây dựng công trình giao thông 7580205C,27.25,,,
39.0,Kỹ thuật xây dựng công trình giao thông 7580205,28.25,,,
40.0,Kỹ thuật công nghiệp 7510603,29.25,,,
41.0,Quan lý Còng nghiệp (hệ Chất lượng cao tiếng Việt) 7510601C,28.0,,,
42.0,Quản lý công nghiệp 7510601,29.75,,,
43.0,Sư phạm Tiếng Anh 7140231,30.75,,,
44.0,Thiết kế thời trang 7210404,22.75,,,
45.0,Thương mại điện tử 7340122,28.75,,,
