STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Hệ thống thông tin quản lý 7340405_J1,21.75,,,
2.0,Hệ thống thông tin quản lý 7340405_J2,21.75,,,
3.0,Hệ thống thông tin 7340405,21.75,,,
4.0,Kế toán 7340301,22.75,,,
5.0,Kế toán 7340301_J2,22.75,,,
6.0,Kế toán 7340301_J1,22.75,,,
7.0,Kinh tế 7310101,22.0,,,
8.0,Luật kinh tế 7380107_A,21.5,,,
9.0,Luật kinh tế 7380107_C,24.75,,,
10.0,Ngành Kinh doanh quốc tế 7340120,22.25,,,
11.0,Ngôn ngữ Anh 7220201,23.0,,,
12.0,"Quản lý Tài chính- Kế toán (Liên kết với Đại học Sunderland, Vương quốc Anh) 7340301_1",,,,
13.0,"Quản trị kinh doanh (Liên kết với Đại học CityU, Hoa Kỳ) 7340101_1",20.5,,,
14.0,Quản trị doanh nghiệp 7340101,22.25,,,
15.0,Tài chính ngân hàng (chuyên ngành Tài chính doanh nghiệp) 7340201_1,20.75,,,
16.0,"Tài chính- ngân hàng (Liên kết với Đại học Sunderland, Vương quốc Anh) 7340201_I",20.75,,,
17.0,Tài chính – Ngân hàng 7340201,22.25,,,
