STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Hệ thống thông tin 7340405,22.0,,,Toán
2.0,Kế toán 7340301,23.25,,,Toán
3.0,Luật kinh tế 7380107,25.25,,,Toán (A00; D01; D09); Ngữ Văn (C00)
4.0,Ngành Kinh doanh quốc tế 7340120,22.25,,,Tiếng Anh
5.0,Ngôn ngữ Anh 7220201,23.25,,,Tiếng Anh
6.0,"Quản lý Tài chính- Kế toán (Liên kết với Đại học Sunderland, Vương quốc Anh) 7340301_1",15.75,,,Tiếng Anh
7.0,"Quản trị kinh doanh (Liên kết với Đại học CityU, Hoa Kỳ) 7340101_1",18.25,,,Tiếng Anh
8.0,Quản trị doanh nghiệp 7340101,22.25,,,Toán
9.0,Tài chính ngân hàng (chuyên ngành Tài chính doanh nghiệp) 7340201_1,17.25,,,Tiếng Anh
10.0,Tài chính – Ngân hàng 7340201,22.25,,,Toán
