STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành Chỉ huy tham mưu Đặc công (Thí sinh Nam miền Bắc) 7860207|21A01,22.45,A01,,
2.0,Ngành Chỉ huy tham mưu Đặc công (Thí sinh Nam miền Nam) 7860207|22A01,22.2,A01,,
3.0,Ngành Chỉ huy tham mưu Đặc công (Thí sinh Nam miền Nam) 7860207|22A00,22.2,A00,,
4.0,Ngành Chỉ huy tham mưu Đặc công (Thí sinh Nam miền Bắc) 7860207|21A00,22.45,A00,,
