STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành phi công quân sự (Thí sinh nam toàn quốc) 7860203|20A01,22.35,A01,,
2.0,Ngành phi công quân sự (Thí sinh nam toàn quốc) 7860203|20A01,21.05,"A00, A01",,
3.0,Ngành phi công quân sự (Thí sinh nam toàn quốc) 7860203|20A00,22.35,A00,,
