STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chỉ huy kỹ thuật Hoá học (Nam - phía Bắc) 7860207|21,24.8,,,
2.0,Chỉ huy kỹ thuật Hoá học (Nam - phía Nam) 7860207|22,23.6,,,
