STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Kinh tế – Tài chính*** 7903124QT,24.97,,,
2.0,Kinh tế – Tài chính*** 7903124QT,24.97,,60000000.0,
3.0,Ngôn ngữ Hàn Quốc 7220210,34.92,,35000000.0,
4.0,Ngôn ngữ Nga 7220202,31.2,,12000000.0,
5.0,Ngôn ngữ Trung Quốc 7220204,35.32,,35000000.0,
6.0,Ngôn ngữ Ả Rập 7220211,30.49,,12000000.0,
7.0,Ngôn ngữ Anh 7220201,35.57,,35000000.0,
8.0,Ngôn ngữ Nhật 7220209,34.23,,35000000.0,
9.0,Ngôn ngữ Đức 7220205,32.83,,35000000.0,
10.0,Ngôn ngữ Pháp 7220203,32.99,,35000000.0,
11.0,Sư phạm tiếng Hàn Quốc 7140237,35.92,,,
12.0,Sư phạm Tiếng Trung Quốc 7140234,38.46,,,
13.0,Sư phạm Tiếng Anh 7140231,38.1,,,
14.0,Sư phạm tiếng Nhật 7140236,35.27,,,
15.0,Sư phạm Tiếng Đức 7140235,32.98,,,
