STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật nhiệt 7510206,19.0,"A00, A01, B00, D07",,
2.0,Công nghệ Kỹ thuật Giao thông 7510104,19.0,"A00, A01, D07, D26",,
3.0,Công nghệ Internet vạn vật 7520208,20.0,"A00, A01, D07, D26",,
4.0,Khoa học máy tính 7480101,22.0,"A00, A01, D07, D26",,
5.0,Kiến trúc 7580101,20.0,"A00, A01, D26, V00",,
6.0,Kỹ thuật cơ khí 7520103,20.0,"A00, A01, D07, D26",,
7.0,Kỹ thuật xây dựng 7580201,18.0,"A00, A01, D07, D26",,
8.0,Quản trị Kinh doanh 7340101,20.0,"A00, A01, D01, D03, D05, D07",,
9.0,Tài chính và Kế toán (FA) 7340202,20.0,"A00, A01, D01, D03, D05, D07",,
