STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Đào tạo Kỹ sư quân sự (Nam - phía Bắc) 7860220|21,25.9,,,Toán >=8.4 Lý >= 8.75
2.0,Đào tạo Kỹ sư quân sự (Nam - phía Nam) 7860220|22,24.45,,,Toán >=8.2 Lý >=7.75
3.0,Đaò tạo Kỹ sư quân sự (Nữ - phía Bắc) 7860220|11,28.05,,,
4.0,Đào tạo Kỹ sư quân sự (Nữ - phía Nam) 7860220|12,27.25,,,
