STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Nam) 7860220|12A00",26.52,A00,,
2.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Bắc) 7860220|21A00",26.13,A00,,
3.0,Chỉ huy tham mưu thông tin 7860220|12A01,26.52,A01,,
4.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Bắc) 7860220|21A01",26.13,A01,,
5.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Nam) 7860220|22A01",25.46,A01,,
6.0,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Bắc) 7860220|11A00",27.71,A00,,
7.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Nam) 7860220|22A00",25.46,A00,,
8.0,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Bắc) 7860220|11A01",27.71,A01,,
