STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Nam) 7860220|22A00",24.4,,,
2.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Nam) 7860220|22A01",24.4,,,
3.0,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Bắc) 7860220|11A00",28.15,,,
4.0,Chỉ huy tham mưu thông tin 7860220|12A00 (năm 2022),27.8,,,
5.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Bắc) 7860220|21A00",26.05,,,
6.0,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Bắc) 7860220|11A01",28.15,,,
7.0,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Nam) 7860220|12A01",27.8,,,
8.0,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Bắc) 7860220|21A01",26.05,,,
