STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,CNKT công trình xây dựng CLC 7510102C,,,,
2.0,Công tác xã hội 7760101,17.5,,,Nguyện vọng xét tuyển từ 1 đến 3.
3.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,18.25,,,Nguyện vọng xét tuyển từ 1 đến 4.
4.0,Công nghệ thông tin 7480201,,,,
5.0,Công nghệ sinh học 7420201C,,,,
6.0,Công nghệ sinh học 7420201,18.5,,,
7.0,Đông Nam Á học 7310620,20.25,,,
8.0,Hệ thống thông tin 7340405,19.5,,,"Điểm Toán từ 7,0 trở lên"
9.0,Kế toán 7340301,21.75,,,"Điểm Toán từ 7,0 trở lên."
10.0,Kế toán (CT chất lượng cao) 7340301C,15.5,,,
11.0,Khoa học máy tính 7480101,20.75,,,
12.0,Kiểm toán 7340302,21.25,,,
13.0,Kinh tế 7310101,21.25,,,
14.0,Luật kinh tế (CT chất lượng cao) 7380107C,19.0,,,"Điểm ngoại ngữ từ 6,0 trở lên"
15.0,Luật kinh tế 7380107,22.75,,,"[Điểm môn Toán (A00), Văn (C00), Ngoại ngữ (các tổ hợp còn lại) từ 8,0 trở lên] và nguyện vọng xét tuyển từ 1 đến 3."
16.0,Ngành Luật 7380101,22.25,,,"Điểm môn Toán (A00), Văn (C00), Ngoại ngữ (các tổ hợp còn lại) từ 7,0 trở lên"
17.0,Ngành Kinh doanh quốc tế 7340120,23.0,,,"[Điểm Toán (A00) hoặc điểm Ngoại ngữ (các tổ hợp khác) từ 7,0 điểm trở lên] và nguyện vọng xét tuyển từ 1 đến 5."
18.0,Ngôn ngữ Nhật 7220209,23.0,,,
19.0,Ngôn ngữ Anh 7220201,23.5,,,"Điểm ngoại ngữ từ 9,0 điểm và nguyện vọng xét tuyển từ 1 đến 4."
20.0,Ngôn ngữ Trung Quốc 7220204,22.25,,,
21.0,Ngôn ngữ Anh (CTCLC) 7220201C,22.0,,,Nguyện vọng xét tuyển từ 1 đến 6.
22.0,Quản trị nhân lực 7340404,21.75,,,Nguyện vọng xét tuyển từ 1 đến 3.
23.0,Quản trị kinh doanh 7340101C,18.75,,,Nguyện vọng xét tuyển từ 1 đến 3.
24.0,Quản lý xây dựng 7580302,17.5,,,"Điểm Toán từ 7,0 trở lên."
25.0,Quản trị doanh nghiệp 7340101,22.5,,,Nguyện vọng xét tuyển từ 1 đến 4
26.0,Tài chính – Ngân hàng 7340201,21.0,,,Nguyện vọng xét tuyển từ 1 đến 4.
27.0,Tài chính – Ngân hàng (Chương trình chất lượng cao) 7340201C,15.5,,,
28.0,Xã hội học 7310301,18.75,,,Nguyện vọng xét tuyển từ 1 đến 3.
