STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Giáo dục Tiểu học 7140202,24.25,,,
2.0,Hóa học 7440112,15.0,,,
3.0,Ngôn ngữ Anh 7220201,19.0,,,
4.0,Ngôn ngữ học 7229020,15.0,,,
5.0,Ngôn ngữ Anh 7220201A,15.0,,,
6.0,Quản trị kinh doanh 7340101A,15.5,,,
7.0,Quản trị doanh nghiệp 7340101,16.0,,,
8.0,Quản trị kinh doanh 7340101B,20.0,,,
9.0,Quản trị khách sạn 7810201,18.0,,,
10.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.0,,,
11.0,Sinh học ứng dụng - dược liệu 7420203A,15.0,,,
12.0,Sư phạm Ngữ văn 7140217,23.0,,,
13.0,Sư phạm Tiếng Anh 7140231,23.6,,,
14.0,Sư phạm Vật lý (đào tạo GV THPT) 7140211A,20.25,,,
15.0,Sư phạm Toán học 7140209,23.6,,,
16.0,Văn hoá học 7229040,15.0,,,
17.0,Văn học 7229030,18.0,,,
18.0,Việt Nam học (Văn hóa Du lịch) 7310630A,15.0,,,
19.0,Việt Nam học 7310630D,18.0,,,
