STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Giáo dục Quốc phòng - An ninh 7140208,,,14100000.0,
2.0,Giáo dục Chính trị 7140205,27.05,"C00, C19, C20, D66",14100000.0,
3.0,Giáo dục Tiểu học 7140202TA,,,14100000.0,
4.0,Giáo dục Tiểu học 7140202,,,14100000.0,
5.0,Giáo dục Mầm non 7140201,24.2,"M01, M09",14100000.0,
6.0,Giáo dục Tiểu học 7140202TA,26.5,"C00, D01, D08, D10",14100000.0,bằng tiếng Anh
7.0,Giáo dục Mầm non 7140201,,,14100000.0,
8.0,Giáo dục Quốc phòng - An ninh 7140208,26.95,"C00, C19, C20, D66",14100000.0,
9.0,Giáo dục Chính trị 7140205,,,14100000.0,
10.0,Giáo dục Pháp luật 7140248,26.0,"C00, C19, C20, D66",14100000.0,
11.0,Giáo dục Công dân 7140204,27.3,"C00, C19, C20, D66",14100000.0,
12.0,Giáo dục Pháp luật 7140248,,,14100000.0,
13.0,Giáo dục Công dân 7140204,,,14100000.0,
14.0,Giáo dục Tiểu học 7140202,27.75,"C00, D01, D08, D10",14100000.0,
15.0,Hệ thống thông tin 7480104,,,14100000.0,
16.0,Hệ thống thông tin 7480104,15.0,"A00, A01, D01, D90",14100000.0,
17.0,Sư phạm Vật lý 7140211TA,,,14100000.0,
18.0,Sư phạm Âm nhạc 7140221,,,14100000.0,
19.0,Sư phạm Toán học 7140209,,,14100000.0,
20.0,Sư phạm Vật lý 7140211TA,28.2,"A00, A01, D07, D90",14100000.0,bằng tiếng Anh
21.0,Sư phạm Địa lý 7140219,28.05,"C00, C20, D15, D78",14100000.0,
22.0,Sư phạm Sinh học 7140213,24.6,"B00, B02, B04, D90",14100000.0,
23.0,Sư phạm Lịch sử - Địa lý 7140249,27.37,"C00, C19, C20, D78",14100000.0,
24.0,Sư phạm Sinh học 7140213TA,,,14100000.0,
25.0,Sư phạm khoa học tự nhiên 7140247,,,14100000.0,
26.0,Sư phạm Ngữ văn 7140217,,,14100000.0,
27.0,Sư phạm Vật lý 7140211,,,14100000.0,
28.0,Sư phạm Sinh học 7140213TA,28.0,"B00, B02, D08, D90",14100000.0,bằng tiếng Anh
29.0,Sư phạm công nghệ 7140246,19.0,"A00, A02, D90",14100000.0,
30.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,23.3,"A00, A01, D01, D90",14100000.0,
31.0,Sư phạm Hoá học 7140212TA,,,14100000.0,
32.0,Sư phạm công nghệ 7140246,,,14100000.0,
33.0,Sư phạm Sinh học 7140213,,,14100000.0,
34.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,,,14100000.0,
35.0,Sư phạm Hoá học 7140212TA,28.0,"A00, B00, D07, D90",14100000.0,bằng tiếng Anh
36.0,Sư phạm Âm nhạc 7140221,19.5,"N00, N01",14100000.0,
37.0,Sư phạm Toán học 7140209,26.2,"A00, A01, D07",14100000.0,
38.0,Sư phạm Tin học 7140210TA,,,14100000.0,
39.0,Sư phạm Lịch sử - Địa lý 7140249,,,14100000.0,
40.0,Sư phạm Địa lý 7140219,,,14100000.0,
41.0,Sư phạm Tin học 7140210TA,22.3,"A00, A01, D01, D90",14100000.0,bằng tiếng Anh
42.0,Sư phạm Hóa học 7140212,25.8,"A00, B00, D07, D90",14100000.0,
43.0,Sư phạm Lịch sử 7140218,28.3,"C00, C19, D14, D78",14100000.0,
44.0,Sư phạm Toán học 7140209TA,,,14100000.0,
45.0,Sư phạm Lịch sử 7140218,,,14100000.0,
46.0,Sư phạm Hóa học 7140212,,,14100000.0,
47.0,Sư phạm Toán học 7140209TA,26.2,"A00, A01, D07",14100000.0,bằng tiếng Anh
48.0,Sư phạm khoa học tự nhiên 7140247,24.6,"A00, B00, D90",14100000.0,
49.0,Sư phạm Ngữ văn 7140217,28.1,"C00, C19, D01, D66",14100000.0,
50.0,Sư phạm Vật lý 7140211,25.7,"A00, A01, A02, D90",14100000.0,
51.0,Tâm lý học giáo dục 7310403,23.8,"B00, C00, C20, D01",14100000.0,
52.0,Tâm lý học giáo dục 7310403,,,14100000.0,
53.0,Vật lý học 7440102,,,14100000.0,
