STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chương trinh Kinh tế đối ngoại 7310106_CLC,23.5,,,
2.0,Kế toán 7340301,25.2,,,
3.0,Kinh tế phát triển 7310105,24.5,,,
4.0,Kinh tế tài chính 7310109 (trước 2023),24.9,,,
5.0,Kinh tế quốc tế 7310106,24.8,,,
6.0,Kinh tế 7310101,24.4,,,
7.0,Luật kinh tế 7380107,25.5,,,
8.0,Ngôn ngữ Anh 7220201,32.3,,,
9.0,Quản lý nhà nước 7310205,23.5,,,
10.0,Quản trị doanh nghiệp 7340101,24.39,,,
11.0,Tài chính - Ngân hàng chất lượng cao 7340201_CLC,23.5,,,
12.0,Tài chính – Ngân hàng 7340201,24.85,,,
