STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Âm nhạc học 7210201,,,,
2.0,Biểu diễn nhạc cụ truyền thống 7210210,,,,
3.0,Công nghệ thông tin 7480201,,,,
4.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,,,,
5.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,,,,
6.0,Công tác xã hội 7760101,,,,
7.0,Công nghệ thực phẩm 7540101,,,,
8.0,ĐH Nuôi trồng thủy sản 7620301,,,,
9.0,ĐH Toán ứng dụng 7460112,,,,
10.0,Điều dưỡng 7720301,,,,
11.0,Giáo dục Mầm non 7140201,,,,
12.0,Giáo dục Mầm non 51140201,,,,
13.0,Kế toán 7340301,,,,
14.0,Khoa học Vật liệu 7430122,,,,
15.0,Kinh tế 7310101,,,,
16.0,Kỹ thuật xét nghiệm y học 7720601,,,,
17.0,Kỹ thuật xây dựng công trình giao thông 7580205,,,,
18.0,Ngành Luật 7380101,,,,
19.0,Ngành Kỹ thuật môi trường 7520320,,,,
20.0,Ngôn ngữ Khmer 7220106,,,,
21.0,Ngôn ngữ Anh 7220201,,,,
22.0,Nông nghiệp 7620101,,,,
23.0,Quản trị văn phòng 7340406,,,,
24.0,Răng- Hàm -Mặt 7720501,,,,
25.0,Sư phạm Ngữ văn 7140217,,,,
26.0,Tài chính – Ngân hàng 7340201,,,,
27.0,Thiết kế công nghiệp 7210402,,,,
28.0,Thú y 7640101,,,,
29.0,Văn hoá các dân tộc thiểu số Việt Nam 7220112,,,,
30.0,Văn hóa học 7220340,,,,
31.0,Y khoa 7720101,,,,
