STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,CN kỹ thuật công tình xây dựng (làm việc tại Nhật Bản) 7510102_NB,15.0,,,
2.0,Công nghệ kỹ thuật cơ khí (làm việc tại Nhật Bản) 7510201_NB,15.0,,,
3.0,Công nghệ thực phẩm (làm việc tại Nhật Bản) 7540101_NB,15.0,,,
4.0,Công nghệ Kỹ thuật giao thông (làm việc tại Nhật Bản) 7510104_NB,15.0,,,
5.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,15.0,,,
6.0,Công nghệ thông tin 7480201,16.0,,,
7.0,Công nghệ kỹ thuật cơ điện tử 7510203,15.0,,,
8.0,Công nghệ kỹ thuật điều khiển và tự động hóa (làm việc tại Nhật Bản) 7510303_NB,15.0,,,
9.0,Công tác xã hội 7760101,15.0,,,
10.0,Công nghệ thực phẩm 7540101,15.0,,,
11.0,Công nghệ chế tạo máy 7510202,15.0,,,
12.0,Công nghệ kỹ thuật ô tô (làm việc tại Nhật Bản) 7510205_NB,16.5,,,
13.0,Công nghệ sau thu hoạch 7540104,15.0,,,
14.0,Công nghệ Kỹ thuật Giao thông 7510104,15.0,,,
15.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,15.0,,,
16.0,Công nghệ sinh học 7420201,15.0,,,
17.0,Công nghệ kỹ thuật nhiệt 7510206,15.0,,,
18.0,"Công nghệ kỹ thuật điện, điện tử 7510301",15.0,,,
19.0,"Công nghệ kỹ thuật điện, điện tử (làm việc tại Nhật Bản) 7510301_NB",15.0,,,
20.0,Công nghệ sinh học (làm việc tại Nhật Bản) 7420201_NB,15.0,,,
21.0,Công nghệ chế tạo máy (làm việc tại Nhật Bản) 7510202_NB,15.0,,,
22.0,Công nghệ kỹ thuật ô tô 7510205,16.5,,,
23.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,15.0,,,
24.0,Du lịch 7810101,15.0,,,
25.0,Giáo dục học 7140101,15.0,,,
26.0,Khoa học máy tính 7480101,15.0,,,
27.0,Kinh tế 7310101,16.0,,,
28.0,Kỹ thuật hóa học 7520301,15.0,,,
29.0,Kỹ thuật cơ khí động lực 7520116,15.0,,,
30.0,Kỹ thuật cơ khí độc lực (làm việc tại Nhật Bản) 7520116_NB,15.0,,,
31.0,Kỹ thuật ô tô 7520130,15.0,,,
32.0,Logistics và Quản lý chuỗi cung ứng 7510605,15.0,,,
33.0,Ngành Luật 7380101,15.0,,,
34.0,Ngành Kinh doanh quốc tế 7340120,15.0,,,
35.0,Quản lý giáo dục 7140114,15.0,,,
36.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.0,,,
37.0,Sư phạm công nghệ 7140246,25.25,,,
38.0,Thú y 7640101,15.0,,,
39.0,Thương mại điện tử 7340122,15.0,,,
40.0,Truyền thông đa phương tiện 7320104,15.0,,,
