STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chăn nuôi 6620119,,,,
2.0,Công nghệ thông tin 6480201,,,,
3.0,"Công nghệ Kỹ thuật Điện, Điện tử 6510303",,,,
4.0,Công nghệ thông tin 7480201,15.0,,,
5.0,Địa lý học 7310501,15.0,,,
6.0,Giáo dục Tiểu học 7140202,18.0,,,
7.0,Giáo dục Mầm non 7140201,18.0,,,
8.0,Giáo dục Mầm non 51140201,16.0,,,
9.0,Giáo dục Thể chất 7140206,18.0,,,
10.0,Giáo dục Chính trị 7140205,18.0,,,
11.0,Giáo dục Tiểu học 51140202,16.0,,,
12.0,Hệ thống thông tin 7340405,,,,
13.0,Kế toán 7340301,15.0,,,
14.0,Kế toán 6340301,,,,
15.0,Kỹ thuật phần mềm 7480103,15.0,,,
16.0,Kỹ thuật điện 7520201,15.0,,,
17.0,Lâm học 7620201,15.0,,,
18.0,Ngành Luật 7380101,15.0,,,
19.0,Ngôn ngữ Anh 7220201,15.0,,,
20.0,Nuôi trồng thủy sản 6620303,,,,
21.0,Phát triển nông thôn 7620116,15.0,,,
22.0,Quản trị kinh doanh 6340404,,,,
23.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.0,,,
24.0,Quản lý tài nguyên rừng 7620211,15.0,,,
25.0,Quản trị doanh nghiệp 7340101,15.0,,,
26.0,Quản lý tài nguyên và môi trường 7850101,15.0,,,
27.0,Sư phạm Tiếng Anh 51140231,16.0,,,
28.0,Sư phạm Hóa học (Hóa - Sinh) 51140212,16.0,,,
29.0,Sư phạm Sinh học 7140213,18.0,,,
30.0,Sư phạm Hóa học 7140212,18.0,,,
31.0,Sư phạm Lịch sử 7140218,18.0,,,
32.0,Sư phạm Lịch sử - Địa lý 51140249,16.0,,,
33.0,Sư phạm Ngữ văn 7140217,18.0,,,
34.0,Sư phạm Vật lý (cao đẳng) 51140211,16.0,,,
35.0,Sư phạm Ngữ văn (cao đẳng) 51140217,16.0,,,
36.0,Sư phạm Vật lý 7140211,18.0,,,
37.0,Sư phạm Toán học 7140209,18.0,,,
38.0,Sư phạm Tiếng Anh 51140213,,,,
39.0,Sư phạm Toán học (Toán - Tin) 51140209,16.0,,,
40.0,Tiếng Trung Quốc 6220209,,,,
41.0,Tiếng Anh 6220206,,,,
42.0,Việt Nam học 6220103,,,,
